01,110700,21
01,110701,7
01,110702,6
01,110703,6
01,110704,3
01,110705,9
01,110706,20
01,110707,130
01,110708,244
01,110709,256
01,110710,281
01,110711,369
01,110712,338
01,110713,289
01,110714,238
01,110715,202
01,110716,270
01,110717,386
01,110718,288
01,110719,260
01,110720,186
01,110721,212
01,110722,139
01,110723,32
01,111400,21
01,111401,7
01,111402,6
01,111403,6
01,111404,3
01,111405,9
01,111406,20
01,111407,130
01,111408,244
01,111409,256
01,111410,281
01,111411,369
01,111412,338
01,111413,289
01,111414,238
01,111415,202
01,111416,270
01,111417,386
01,111418,288
01,111419,260
01,111420,186
01,111421,212
01,111422,139
01,111423,32
01,112100,21
01,112101,7
01,112102,6
01,112103,6
01,112104,3
01,112105,9
01,112106,20
01,112107,130
01,112108,244
01,112109,256
01,112110,281
01,112111,369
01,112112,338
01,112113,289
01,112114,238
01,112115,202
01,112116,270
01,112117,386
01,112118,288
01,112119,260
01,112120,186
01,112121,212
01,112122,139
01,112123,32
01,112800,21
01,112801,7
01,112802,6
01,112803,6
01,112804,3
01,112805,9
01,112806,20
01,112807,130
01,112808,244
01,112809,256
01,112810,281
01,112811,369
01,112812,338
01,112813,289
01,112814,238
01,112815,202
01,112816,270
01,112817,386
01,112818,288
01,112819,260
01,112820,186
01,112821,212
01,112822,139
01,112823,32
01,110100,28
01,110101,3
01,110102,4
01,110103,2
01,110104,5
01,110105,7
01,110106,16
01,110107,95
01,110108,169
01,110109,202
01,110110,204
01,110111,297
01,110112,290
01,110113,246
01,110114,177
01,110115,201
01,110116,257
01,110117,285
01,110118,288
01,110119,212
01,110120,169
01,110121,169
01,110122,137
01,110123,27
01,110800,28
01,110801,3
01,110802,4
01,110803,2
01,110804,5
01,110805,7
01,110806,16
01,110807,95
01,110808,169
01,110809,202
01,110810,204
01,110811,297
01,110812,290
01,110813,246
01,110814,177
01,110815,201
01,110816,257
01,110817,285
01,110818,288
01,110819,212
01,110820,169
01,110821,169
01,110822,137
01,110823,27
01,111500,28
01,111501,3
01,111502,4
01,111503,2
01,111504,5
01,111505,7
01,111506,16
01,111507,95
01,111508,169
01,111509,202
01,111510,204
01,111511,297
01,111512,290
01,111513,246
01,111514,177
01,111515,201
01,111516,257
01,111517,285
01,111518,288
01,111519,212
01,111520,169
01,111521,169
01,111522,137
01,111523,27
01,112200,28
01,112201,3
01,112202,4
01,112203,2
01,112204,5
01,112205,7
01,112206,16
01,112207,95
01,112208,169
01,112209,202
01,112210,204
01,112211,297
01,112212,290
01,112213,246
01,112214,177
01,112215,201
01,112216,257
01,112217,285
01,112218,288
01,112219,212
01,112220,169
01,112221,169
01,112222,137
01,112223,27
01,112900,28
01,112901,3
01,112902,4
01,112903,2
01,112904,5
01,112905,7
01,112906,16
01,112907,95
01,112908,169
01,112909,202
01,112910,204
01,112911,297
01,112912,290
01,112913,246
01,112914,177
01,112915,201
01,112916,257
01,112917,285
01,112918,288
01,112919,212
01,112920,169
01,112921,169
01,112922,137
01,112923,27
01,110200,8
01,110201,4
01,110202,3
01,110203,3
01,110204,2
01,110205,6
01,110206,17
01,110207,163
01,110208,253
01,110209,228
01,110210,187
01,110211,340
01,110212,299
01,110213,388
01,110214,214
01,110215,262
01,110216,263
01,110217,438
01,110218,348
01,110219,185
01,110220,213
01,110221,212
01,110222,110
01,110223,20
01,110900,8
01,110901,4
01,110902,3
01,110903,3
01,110904,2
01,110905,6
01,110906,17
01,110907,163
01,110908,253
01,110909,228
01,110910,187
01,110911,340
01,110912,299
01,110913,388
01,110914,214
01,110915,262
01,110916,263
01,110917,438
01,110918,348
01,110919,185
01,110920,213
01,110921,212
01,110922,110
01,110923,20
01,111600,8
01,111601,4
01,111602,3
01,111603,3
01,111604,2
01,111605,6
01,111606,17
01,111607,163
01,111608,253
01,111609,228
01,111610,187
01,111611,340
01,111612,299
01,111613,388
01,111614,214
01,111615,262
01,111616,263
01,111617,438
01,111618,348
01,111619,185
01,111620,213
01,111621,212
01,111622,110
01,111623,20
01,112300,8
01,112301,4
01,112302,3
01,112303,3
01,112304,2
01,112305,6
01,112306,17
01,112307,163
01,112308,253
01,112309,228
01,112310,187
01,112311,340
01,112312,299
01,112313,388
01,112314,214
01,112315,262
01,112316,263
