01,110700,7
01,110701,4
01,110702,3
01,110703,5
01,110704,4
01,110705,4
01,110706,12
01,110707,186
01,110708,249
01,110709,398
01,110710,319
01,110711,462
01,110712,477
01,110713,443
01,110714,247
01,110715,403
01,110716,259
01,110717,565
01,110718,347
01,110719,195
01,110720,136
01,110721,107
01,110722,133
01,110723,21
01,111400,7
01,111401,4
01,111402,3
01,111403,5
01,111404,4
01,111405,4
01,111406,12
01,111407,186
01,111408,249
01,111409,398
01,111410,319
01,111411,462
01,111412,477
01,111413,443
01,111414,247
01,111415,403
01,111416,259
01,111417,565
01,111418,347
01,111419,195
01,111420,136
01,111421,107
01,111422,133
01,111423,21
01,112100,7
01,112101,4
01,112102,3
01,112103,5
01,112104,4
01,112105,4
01,112106,12
01,112107,186
01,112108,249
01,112109,398
01,112110,319
01,112111,462
01,112112,477
01,112113,443
01,112114,247
01,112115,403
01,112116,259
01,112117,565
01,112118,347
01,112119,195
01,112120,136
01,112121,107
01,112122,133
01,112123,21
01,112800,7
01,112801,4
01,112802,3
01,112803,5
01,112804,4
01,112805,4
01,112806,12
01,112807,186
01,112808,249
01,112809,398
01,112810,319
01,112811,462
01,112812,477
01,112813,443
01,112814,247
01,112815,403
01,112816,259
01,112817,565
01,112818,347
01,112819,195
01,112820,136
01,112821,107
01,112822,133
01,112823,21
01,110100,2
01,110101,2
01,110102,1
01,110103,2
01,110104,2
01,110105,3
01,110106,9
01,110107,69
01,110108,160
01,110109,137
01,110110,258
01,110111,367
01,110112,241
01,110113,202
01,110114,233
01,110115,224
01,110116,210
01,110117,394
01,110118,436
01,110119,286
01,110120,273
01,110121,209
01,110122,157
01,110123,38
01,110800,2
01,110801,2
01,110802,1
01,110803,2
01,110804,2
01,110805,3
01,110806,9
01,110807,69
01,110808,160
01,110809,137
01,110810,258
01,110811,367
01,110812,241
01,110813,202
01,110814,233
01,110815,224
01,110816,210
01,110817,394
01,110818,436
01,110819,286
01,110820,273
01,110821,209
01,110822,157
01,110823,38
01,111500,2
01,111501,2
01,111502,1
01,111503,2
01,111504,2
01,111505,3
01,111506,9
01,111507,69
01,111508,160
01,111509,137
01,111510,258
01,111511,367
01,111512,241
01,111513,202
01,111514,233
01,111515,224
01,111516,210
01,111517,394
01,111518,436
01,111519,286
01,111520,273
01,111521,209
01,111522,157
01,111523,38
01,112200,2
01,112201,2
01,112202,1
01,112203,2
01,112204,2
01,112205,3
01,112206,9
01,112207,69
01,112208,160
01,112209,137
01,112210,258
01,112211,367
01,112212,241
01,112213,202
01,112214,233
01,112215,224
01,112216,210
01,112217,394
01,112218,436
01,112219,286
01,112220,273
01,112221,209
01,112222,157
01,112223,38
01,112900,2
01,112901,2
01,112902,1
01,112903,2
01,112904,2
01,112905,3
01,112906,9
01,112907,69
01,112908,160
01,112909,137
01,112910,258
01,112911,367
01,112912,241
01,112913,202
01,112914,233
01,112915,224
01,112916,210
01,112917,394
01,112918,436
01,112919,286
01,112920,273
01,112921,209
01,112922,157
01,112923,38
01,110200,9
01,110201,8
01,110202,5
01,110203,8
01,110204,5
01,110205,16
01,110206,20
01,110207,223
01,110208,267
01,110209,397
01,110210,264
01,110211,439
