01,110700,36
01,110701,3
01,110702,1
01,110703,3
01,110704,2
01,110705,4
01,110706,24
01,110707,103
01,110708,227
01,110709,212
01,110710,304
01,110711,332
01,110712,320
01,110713,223
01,110714,243
01,110715,180
01,110716,217
01,110717,338
01,110718,280
01,110719,220
01,110720,184
01,110721,183
01,110722,119
01,110723,24
01,111400,36
01,111401,3
01,111402,1
01,111403,3
01,111404,2
01,111405,4
01,111406,24
01,111407,103
01,111408,227
01,111409,212
01,111410,304
01,111411,332
01,111412,320
01,111413,223
01,111414,243
01,111415,180
01,111416,217
01,111417,338
01,111418,280
01,111419,220
01,111420,184
01,111421,183
01,111422,119
01,111423,24
01,112100,36
01,112101,3
01,112102,1
01,112103,3
01,112104,2
01,112105,4
01,112106,24
01,112107,103
01,112108,227
01,112109,212
01,112110,304
01,112111,332
01,112112,320
01,112113,223
01,112114,243
01,112115,180
01,112116,217
01,112117,338
01,112118,280
01,112119,220
01,112120,184
01,112121,183
01,112122,119
01,112123,24
01,112800,36
01,112801,3
01,112802,1
01,112803,3
01,112804,2
01,112805,4
01,112806,24
01,112807,103
01,112808,227
01,112809,212
01,112810,304
01,112811,332
01,112812,320
01,112813,223
01,112814,243
01,112815,180
01,112816,217
01,112817,338
01,112818,280
01,112819,220
01,112820,184
01,112821,183
01,112822,119
01,112823,24
01,110100,76
01,110101,1
01,110102,2
01,110103,1
01,110104,3
01,110105,3
01,110106,11
01,110107,60
01,110108,170
01,110109,174
01,110110,178
01,110111,222
01,110112,233
01,110113,185
01,110114,186
01,110115,189
01,110116,196
01,110117,285
01,110118,256
01,110119,203
01,110120,215
01,110121,219
01,110122,166
01,110123,40
01,110800,76
01,110801,1
01,110802,2
01,110803,1
01,110804,3
01,110805,3
01,110806,11
01,110807,60
01,110808,170
01,110809,174
01,110810,178
01,110811,222
01,110812,233
01,110813,185
01,110814,186
01,110815,189
01,110816,196
01,110817,285
01,110818,256
01,110819,203
01,110820,215
01,110821,219
01,110822,166
01,110823,40
01,111500,76
01,111501,1
01,111502,2
01,111503,1
01,111504,3
01,111505,3
01,111506,11
01,111507,60
01,111508,170
01,111509,174
01,111510,178
01,111511,222
01,111512,233
01,111513,185
01,111514,186
01,111515,189
01,111516,196
01,111517,285
01,111518,256
01,111519,203
01,111520,215
01,111521,219
01,111522,166
01,111523,40
01,112200,76
01,112201,1
01,112202,2
01,112203,1
01,112204,3
01,112205,3
01,112206,11
01,112207,60
01,112208,170
01,112209,174
01,112210,178
01,112211,222
01,112212,233
01,112213,185
01,112214,186
01,112215,189
01,112216,196
01,112217,285
01,112218,256
01,112219,203
01,112220,215
01,112221,219
01,112222,166
01,112223,40
01,112900,76
01,112901,1
01,112902,2
01,112903,1
01,112904,3
01,112905,3
01,112906,11
01,112907,60
01,112908,170
01,112909,174
01,112910,178
01,112911,222
01,112912,233
01,112913,185
01,112914,186
01,112915,189
01,112916,196
01,112917,285
01,112918,256
01,112919,203
01,112920,215
01,112921,219
01,112922,166
01,112923,40
01,110200,13
01,110201,4
01,110202,3
01,110203,2
01,110204,1
01,110205,3
01,110206,22
01,110207,268
01,110208,493
01,110209,289
01,110210,299
01,110211,583
01,110212,386
01,110213,628
01,110214,357
01,110215,312
01,110216,407
01,110217,643
01,110218,533
01,110219,283
01,110220,360
01,110221,265
01,110222,131
01,110223,31
01,110900,13
01,110901,4
01,110902,3
01,110903,2
01,110904,1
01,110905,3
01,110906,22
01,110907,268
01,110908,493
01,110909,289
